,FGEOID,GEOID,NAME,NAMELSAD,GEOID_FILE,Memory Usage (GB)
329,0500000US31095,31095,Jefferson,Jefferson County,0500000US31095.graphml,0.06174272
330,0500000US31151,31151,Saline,Saline County,0500000US31151.graphml,0.07632448
331,0500000US21119,21119,Knott,Knott County,0500000US21119.graphml,0.09445337600000003
332,0500000US19045,19045,Clinton,Clinton County,0500000US19045.graphml,0.13286976000000003
333,0500000US27063,27063,Jackson,Jackson County,0500000US27063.graphml,0.09060723200000001
334,0500000US27039,27039,Dodge,Dodge County,0500000US27039.graphml,0.080170624
335,0500000US27047,27047,Freeborn,Freeborn County,0500000US27047.graphml,0.14734502399999996
336,0500000US06009,6009,Calaveras,Calaveras County,0500000US06009.graphml,0.17866304000000002
337,0500000US25001,25001,Barnstable,Barnstable County,0500000US25001.graphml,0.608358016
338,0500000US51119,51119,Middlesex,Middlesex County,0500000US51119.graphml,0.138653312
339,0500000US42065,42065,Jefferson,Jefferson County,0500000US42065.graphml,0.166575744
340,0500000US18089,18089,Lake,Lake County,0500000US18089.graphml,0.686595712
341,0500000US47003,47003,Bedford,Bedford County,0500000US47003.graphml,0.127721088
342,0500000US47027,47027,Clay,Clay County,0500000US47027.graphml,0.05800307199999999
343,0500000US17029,17029,Coles,Coles County,0500000US17029.graphml,0.142777984
344,0500000US47097,47097,Lauderdale,Lauderdale County,0500000US47097.graphml,0.07744268800000001
345,0500000US41001,41001,Baker,Baker County,0500000US41001.graphml,0.07042214399999999
346,0500000US36097,36097,Schuyler,Schuyler County,0500000US36097.graphml,0.084246144
347,0500000US26159,26159,Van Buren,Van Buren County,0500000US26159.graphml,0.198430336
348,0500000US17131,17131,Mercer,Mercer County,0500000US17131.graphml,0.07220390399999999
349,0500000US21127,21127,Lawrence,Lawrence County,0500000US21127.graphml,0.10005260800000002
350,0500000US21175,21175,Morgan,Morgan County,0500000US21175.graphml,0.09885657600000003
351,0500000US21177,21177,Muhlenberg,Muhlenberg County,0500000US21177.graphml,0.11418790399999998
352,0500000US17049,17049,Effingham,Effingham County,0500000US17049.graphml,0.10864601600000004
353,0500000US47105,47105,Loudon,Loudon County,0500000US47105.graphml,0.208498304
354,0500000US46025,46025,Clark,Clark County,0500000US46025.graphml,0.048299648
355,0500000US12041,12041,Gilchrist,Gilchrist County,0500000US12041.graphml,0.10894092800000002
356,0500000US18157,18157,Tippecanoe,Tippecanoe County,0500000US18157.graphml,0.195341952
357,0500000US42109,42109,Snyder,Snyder County,0500000US42109.graphml,0.23197657600000002
358,0500000US48277,48277,Lamar,Lamar County,0500000US48277.graphml,0.13123136
359,0500000US12086,12086,Miami-Dade,Miami-Dade County,0500000US12086.graphml,1.53900608
360,0500000US31057,31057,Dundy,Dundy County,0500000US31057.graphml,0.024895104
361,0500000US48289,48289,Leon,Leon County,0500000US48289.graphml,0.098045568
362,0500000US08097,8097,Pitkin,Pitkin County,0500000US08097.graphml,0.05661043199999999
363,0500000US38035,38035,Grand Forks,Grand Forks County,0500000US38035.graphml,0.126176896
364,0500000US18091,18091,LaPorte,LaPorte County,0500000US18091.graphml,0.23578585600000004
365,0500000US18057,18057,Hamilton,Hamilton County,0500000US18057.graphml,0.644185728
366,0500000US51595,51595,Emporia,Emporia city,0500000US51595.graphml,0.027500159999999996
367,0500000US40081,40081,Lincoln,Lincoln County,0500000US40081.graphml,0.23366003200000005
368,0500000US20071,20071,Greeley,Greeley County,0500000US20071.graphml,0.03222694399999998
369,0500000US13145,13145,Harris,Harris County,0500000US13145.graphml,0.23027264
370,0500000US13251,13251,Screven,Screven County,0500000US13251.graphml,0.07328934399999998
371,0500000US48433,48433,Stonewall,Stonewall County,0500000US48433.graphml,0.103538304
372,0500000US39069,39069,Henry,Henry County,0500000US39069.graphml,0.13099379200000003
373,0500000US33009,33009,Grafton,Grafton County,0500000US33009.graphml,0.28514675200000006
374,0500000US29145,29145,Newton,Newton County,0500000US29145.graphml,0.241815168
375,0500000US18129,18129,Posey,Posey County,0500000US18129.graphml,0.15223564800000003
376,0500000US48311,48311,McMullen,McMullen County,0500000US48311.graphml,0.01006348800000001
377,0500000US17035,17035,Cumberland,Cumberland County,0500000US17035.graphml,0.09162304000000002
378,0500000US13297,13297,Walton,Walton County,0500000US13297.graphml,0.30916979200000005
379,0500000US27121,27121,Pope,Pope County,0500000US27121.graphml,0.07788505600000001
380,0500000US51157,51157,Rappahannock,Rappahannock County,0500000US51157.graphml,0.117288576
381,0500000US51009,51009,Amherst,Amherst County,0500000US51009.graphml,0.16872204799999999
382,0500000US06111,6111,Ventura,Ventura County,0500000US06111.graphml,0.675270272
383,0500000US17033,17033,Crawford,Crawford County,0500000US17033.graphml,0.09247910399999998
384,0500000US08093,8093,Park,Park County,0500000US08093.graphml,0.160345728
385,0500000US06037,6037,Los Angeles,Los Angeles County,0500000US06037.graphml,4.194762368
386,0500000US04027,4027,Yuma,Yuma County,0500000US04027.graphml,0.3505230079999999
387,0500000US13129,13129,Gordon,Gordon County,0500000US13129.graphml,0.11539212800000001
388,0500000US19025,19025,Calhoun,Calhoun County,0500000US19025.graphml,0.07536601600000001
389,0500000US12055,12055,Highlands,Highlands County,0500000US12055.graphml,0.22259673600000005
390,0500000US51580,51580,Covington,Covington city,0500000US51580.graphml,0.019320448000000018
391,0500000US50017,50017,Orange,Orange County,0500000US50017.graphml,0.151871104
392,0500000US20113,20113,McPherson,McPherson County,0500000US20113.graphml,0.11762854399999997
393,0500000US04021,4021,Pinal,Pinal County,0500000US04021.graphml,0.8684704
394,0500000US39051,39051,Fulton,Fulton County,0500000US39051.graphml,0.11898841600000001
395,0500000US08003,8003,Alamosa,Alamosa County,0500000US08003.graphml,0.044981888000000025
396,0500000US12017,12017,Citrus,Citrus County,0500000US12017.graphml,0.35815385600000005
397,0500000US47041,47041,DeKalb,DeKalb County,0500000US47041.graphml,0.087830144
398,0500000US42031,42031,Clarion,Clarion County,0500000US42031.graphml,0.12235532800000001
399,0500000US46097,46097,Miner,Miner County,0500000US46097.graphml,0.03415206399999998
400,0500000US46073,46073,Jerauld,Jerauld County,0500000US46073.graphml,0.03707660800000001
401,0500000US18031,18031,Decatur,Decatur County,0500000US18031.graphml,0.09815615999999999
402,0500000US18037,18037,Dubois,Dubois County,0500000US18037.graphml,0.131665536
403,0500000US51057,51057,Essex,Essex County,0500000US51057.graphml,0.12975679999999998
404,0500000US45089,45089,Williamsburg,Williamsburg County,0500000US45089.graphml,0.15482432
405,0500000US36031,36031,Essex,Essex County,0500000US36031.graphml,0.19741452799999995
406,0500000US19195,19195,Worth,Worth County,0500000US19195.graphml,0.066592384
407,0500000US40063,40063,Hughes,Hughes County,0500000US40063.graphml,0.101592704
408,0500000US51027,51027,Buchanan,Buchanan County,0500000US51027.graphml,0.10073254400000001
409,0500000US51005,51005,Alleghany,Alleghany County,0500000US51005.graphml,0.05798668800000001
410,0500000US28087,28087,Lowndes,Lowndes County,0500000US28087.graphml,0.12861401600000003
411,0500000US18143,18143,Scott,Scott County,0500000US18143.graphml,0.08288217600000003
412,0500000US08099,8099,Prowers,Prowers County,0500000US08099.graphml,0.05215398399999999
413,0500000US48435,48435,Sutton,Sutton County,0500000US48435.graphml,0.08757209600000002
414,0500000US40101,40101,Muskogee,Muskogee County,0500000US40101.graphml,0.27276454399999994
415,0500000US29043,29043,Christian,Christian County,0500000US29043.graphml,0.35997247999999993
416,0500000US28073,28073,Lamar,Lamar County,0500000US28073.graphml,0.20500851200000006
417,0500000US18137,18137,Ripley,Ripley County,0500000US18137.graphml,0.09816025600000003
418,0500000US38057,38057,Mercer,Mercer County,0500000US38057.graphml,0.03051072000000002
419,0500000US13147,13147,Hart,Hart County,0500000US13147.graphml,0.14114368000000002
420,0500000US22049,22049,Jackson,Jackson Parish,0500000US22049.graphml,0.12450982399999996
421,0500000US51133,51133,Northumberland,Northumberland County,0500000US51133.graphml,0.16233638399999997
422,0500000US48157,48157,Fort Bend,Fort Bend County,0500000US48157.graphml,1.108868736
423,0500000US55047,55047,Green Lake,Green Lake County,0500000US55047.graphml,0.096042624
424,0500000US30073,30073,Pondera,Pondera County,0500000US30073.graphml,0.03826854399999999
425,0500000US55127,55127,Walworth,Walworth County,0500000US55127.graphml,0.25288665600000004
426,0500000US32021,32021,Mineral,Mineral County,0500000US32021.graphml,0.017776256000000018
427,0500000US17057,17057,Fulton,Fulton County,0500000US17057.graphml,0.13987392
428,0500000US36103,36103,Suffolk,Suffolk County,0500000US36103.graphml,1.368186496
429,0500000US18161,18161,Union,Union County,0500000US18161.graphml,0.07046720000000001
430,0500000US29119,29119,McDonald,McDonald County,0500000US29119.graphml,0.197234304
431,0500000US31157,31157,Scotts Bluff,Scotts Bluff County,0500000US31157.graphml,0.07220390399999999
432,0500000US35047,35047,San Miguel,San Miguel County,0500000US35047.graphml,0.154652288
433,0500000US01081,1081,Lee,Lee County,0500000US01081.graphml,0.36998719999999996
434,0500000US48367,48367,Parker,Parker County,0500000US48367.graphml,0.371068544
435,0500000US38021,38021,Dickey,Dickey County,0500000US38021.graphml,0.04441664000000001
436,0500000US38003,38003,Barnes,Barnes County,0500000US38003.graphml,0.06121024
437,0500000US27143,27143,Sibley,Sibley County,0500000US27143.graphml,0.12114291200000002
438,0500000US13293,13293,Upson,Upson County,0500000US13293.graphml,0.06838233600000002
439,0500000US06097,6097,Sonoma,Sonoma County,0500000US06097.graphml,0.53225024
440,0500000US26033,26033,Chippewa,Chippewa County,0500000US26033.graphml,0.10612697600000001
441,0500000US16019,16019,Bonneville,Bonneville County,0500000US16019.graphml,0.212934272
442,0500000US13013,13013,Barrow,Barrow County,0500000US13013.graphml,0.27413260799999994
443,0500000US13183,13183,Long,Long County,0500000US13183.graphml,0.14722214399999997
444,0500000US48271,48271,Kinney,Kinney County,0500000US48271.graphml,0.08100620800000002
445,0500000US40115,40115,Ottawa,Ottawa County,0500000US40115.graphml,0.16059148800000003
446,0500000US42033,42033,Clearfield,Clearfield County,0500000US42033.graphml,0.327667328
447,0500000US26037,26037,Clinton,Clinton County,0500000US26037.graphml,0.26455616000000004
448,0500000US17135,17135,Montgomery,Montgomery County,0500000US17135.graphml,0.1947808
449,0500000US28003,28003,Alcorn,Alcorn County,0500000US28003.graphml,0.10231359999999998
450,0500000US28071,28071,Lafayette,Lafayette County,0500000US28071.graphml,0.10091686399999997
451,0500000US22043,22043,Grant,Grant Parish,0500000US22043.graphml,0.135544448
452,0500000US29005,29005,Atchison,Atchison County,0500000US29005.graphml,0.06468364800000001
453,0500000US17115,17115,Macon,Macon County,0500000US17115.graphml,0.16768576
454,0500000US26149,26149,St. Joseph,St. Joseph County,0500000US26149.graphml,0.15755225600000003
455,0500000US17055,17055,Franklin,Franklin County,0500000US17055.graphml,0.17922419199999998
456,0500000US30033,30033,Garfield,Garfield County,0500000US30033.graphml,0.013667968000000003
457,0500000US31001,31001,Adams,Adams County,0500000US31001.graphml,0.087056
458,0500000US27109,27109,Olmsted,Olmsted County,0500000US27109.graphml,0.22471846399999998
459,0500000US34039,34039,Union,Union County,0500000US34039.graphml,0.9704075520000001
460,0500000US01097,1097,Mobile,Mobile County,0500000US01097.graphml,0.732089984
461,0500000US46087,46087,McCook,McCook County,0500000US46087.graphml,0.04924992
462,0500000US01057,1057,Fayette,Fayette County,0500000US01057.graphml,0.126885504
463,0500000US01017,1017,Chambers,Chambers County,0500000US01017.graphml,0.168472192
464,0500000US37131,37131,Northampton,Northampton County,0500000US37131.graphml,0.12308851200000001
465,0500000US08081,8081,Moffat,Moffat County,0500000US08081.graphml,0.044744320000000004
466,0500000US21087,21087,Green,Green County,0500000US21087.graphml,0.09682496000000002
467,0500000US18047,18047,Franklin,Franklin County,0500000US18047.graphml,0.11532249600000002
468,0500000US37013,37013,Beaufort,Beaufort County,0500000US37013.graphml,0.12276083200000001
469,0500000US38015,38015,Burleigh,Burleigh County,0500000US38015.graphml,0.12668480000000001
470,0500000US37159,37159,Rowan,Rowan County,0500000US37159.graphml,0.3951079679999999
471,0500000US26071,26071,Iron,Iron County,0500000US26071.graphml,0.06887385600000001
472,0500000US27067,27067,Kandiyohi,Kandiyohi County,0500000US27067.graphml,0.130276992
473,0500000US21237,21237,Wolfe,Wolfe County,0500000US21237.graphml,0.06321318399999998
474,0500000US48149,48149,Fayette,Fayette County,0500000US48149.graphml,0.22449318399999998
475,0500000US46081,46081,Lawrence,Lawrence County,0500000US46081.graphml,0.09491212800000001
476,0500000US23029,23029,Washington,Washington County,0500000US23029.graphml,0.12926937600000002
477,0500000US48045,48045,Briscoe,Briscoe County,0500000US48045.graphml,0.07107750399999999
478,0500000US26131,26131,Ontonagon,Ontonagon County,0500000US26131.graphml,0.032394880000000015
479,0500000US28015,28015,Carroll,Carroll County,0500000US28015.graphml,0.12167948800000003
480,0500000US41003,41003,Benton,Benton County,0500000US41003.graphml,0.176299648
481,0500000US27133,27133,Rock,Rock County,0500000US27133.graphml,0.070479488
482,0500000US42063,42063,Indiana,Indiana County,0500000US42063.graphml,0.269917824
483,0500000US22061,22061,Lincoln,Lincoln Parish,0500000US22061.graphml,0.119287424
484,0500000US42099,42099,Perry,Perry County,0500000US42099.graphml,0.330108544
485,0500000US46137,46137,Ziebach,Ziebach County,0500000US46137.graphml,0.018833024000000004
486,0500000US48203,48203,Harrison,Harrison County,0500000US48203.graphml,0.270425728
487,0500000US26013,26013,Baraga,Baraga County,0500000US26013.graphml,0.027983488
488,0500000US40131,40131,Rogers,Rogers County,0500000US40131.graphml,0.34699225600000005
489,0500000US29019,29019,Boone,Boone County,0500000US29019.graphml,0.257564288
490,0500000US40015,40015,Caddo,Caddo County,0500000US40015.graphml,0.23512230399999998
491,0500000US08059,8059,Jefferson,Jefferson County,0500000US08059.graphml,1.1951182080000002
492,0500000US54011,54011,Cabell,Cabell County,0500000US54011.graphml,0.21152934399999998
493,0500000US48383,48383,Reagan,Reagan County,0500000US48383.graphml,0.012889728000000017
494,0500000US05141,5141,Van Buren,Van Buren County,0500000US05141.graphml,0.10483264
495,0500000US08117,8117,Summit,Summit County,0500000US08117.graphml,0.059436671999999996
496,0500000US20035,20035,Cowley,Cowley County,0500000US20035.graphml,0.122830464
497,0500000US05071,5071,Johnson,Johnson County,0500000US05071.graphml,0.10192857600000002
498,0500000US36041,36041,Hamilton,Hamilton County,0500000US36041.graphml,0.049589888000000026
499,0500000US51045,51045,Craig,Craig County,0500000US51045.graphml,0.04689062399999999
500,0500000US48083,48083,Coleman,Coleman County,0500000US48083.graphml,0.133111424
501,0500000US04017,4017,Navajo,Navajo County,0500000US04017.graphml,0.23361088
502,0500000US28085,28085,Lincoln,Lincoln County,0500000US28085.graphml,0.10554944000000002
503,0500000US48357,48357,Ochiltree,Ochiltree County,0500000US48357.graphml,0.06204172800000002
504,0500000US48103,48103,Crane,Crane County,0500000US48103.graphml,0.027020928
505,0500000US56003,56003,Big Horn,Big Horn County,0500000US56003.graphml,0.045883008
506,0500000US47081,47081,Hickman,Hickman County,0500000US47081.graphml,0.107110016
507,0500000US28143,28143,Tunica,Tunica County,0500000US28143.graphml,0.06427814399999998
508,0500000US29081,29081,Harrison,Harrison County,0500000US29081.graphml,0.08355392
509,0500000US18005,18005,Bartholomew,Bartholomew County,0500000US18005.graphml,0.169594496
510,0500000US13223,13223,Paulding,Paulding County,0500000US13223.graphml,0.460844672
511,0500000US39015,39015,Brown,Brown County,0500000US39015.graphml,0.14458841600000003
512,0500000US47141,47141,Putnam,Putnam County,0500000US47141.graphml,0.15280089600000005
513,0500000US38101,38101,Ward,Ward County,0500000US38101.graphml,0.11780057600000002
